geometry,x,y,sample_id,assigned_file
POINT (1891738.695 7644739.918),1891738.695,7644739.918,3833,/home/grace/FloodFiles/FPR02Bldgs_SVI_Pop_Feb2025.gdb
POINT (1598005.408 7463986.322),1598005.408,7463986.322,3834,/home/grace/FloodFiles/FPR08Bldgs_SVI_Pop_Feb2025.gdb
POINT (1439864.299 7939175.536),1439864.299,7939175.536,3835,/home/grace/FloodFiles/FPR01Bldgs_SVI_Pop_Feb2025.gdb
POINT (1730488.329 7349064.124),1730488.329,7349064.124,3836,/home/grace/FloodFiles/FPR03Bldgs_SVI_Pop_Feb2025.gdb
POINT (1395263.71 7963010.237),1395263.71,7963010.237,3837,/home/grace/FloodFiles/FPR01Bldgs_SVI_Pop_Feb2025.gdb
POINT (1924762.826 7747657.68),1924762.826,7747657.68,3838,/home/grace/FloodFiles/FPR02Bldgs_SVI_Pop_Feb2025.gdb
POINT (2068600.035 7543677.086),2068600.035,7543677.086,3839,/home/grace/FloodFiles/FPR04Bldgs_SVI_Pop_Feb2025.gdb
POINT (1443513.437 8032799.62),1443513.437,8032799.62,3840,/home/grace/FloodFiles/FPR01Bldgs_SVI_Pop_Feb2025.gdb
POINT (1474377.851 7389095.173),1474377.851,7389095.173,3841,/home/grace/FloodFiles/FPR10Bldgs_SVI_Pop_Feb2025.gdb
POINT (1805171.927 7142069.933),1805171.927,7142069.933,3842,/home/grace/FloodFiles/FPR12Bldgs_SVI_Pop_Feb2025.gdb
POINT (1126490.941 7547550.043),1126490.941,7547550.043,3843,/home/grace/FloodFiles/FPR14Bldgs_SVI_Pop_Feb2025.gdb
POINT (1776463.175 7373199.343),1776463.175,7373199.343,3844,/home/grace/FloodFiles/FPR03Bldgs_SVI_Pop_Feb2025.gdb
POINT (1767439.838 6874986.525),1767439.838,6874986.525,3845,/home/grace/FloodFiles/FPR15Bldgs_SVI_Pop_Feb2025.gdb
POINT (1309834.402 7417171.337),1309834.402,7417171.337,3846,/home/grace/FloodFiles/FPR09Bldgs_SVI_Pop_Feb2025.gdb
POINT (2056653.595 7520526.561),2056653.595,7520526.561,3847,/home/grace/FloodFiles/FPR04Bldgs_SVI_Pop_Feb2025.gdb
POINT (1563893.485 7303347.908),1563893.485,7303347.908,3848,/home/grace/FloodFiles/FPR10Bldgs_SVI_Pop_Feb2025.gdb
POINT (1867794.07 7396546.268),1867794.07,7396546.268,3849,/home/grace/FloodFiles/FPR03Bldgs_SVI_Pop_Feb2025.gdb
POINT (1440503.714 7701324.309),1440503.714,7701324.309,3850,/home/grace/FloodFiles/FPR01Bldgs_SVI_Pop_Feb2025.gdb
POINT (1651297.83 7249087.275),1651297.83,7249087.275,3851,/home/grace/FloodFiles/FPR08Bldgs_SVI_Pop_Feb2025.gdb
POINT (1604286.179 7188622.898),1604286.179,7188622.898,3852,/home/grace/FloodFiles/FPR10Bldgs_SVI_Pop_Feb2025.gdb
POINT (1251289.366 7507994.338),1251289.366,7507994.338,3853,/home/grace/FloodFiles/FPR09Bldgs_SVI_Pop_Feb2025.gdb
POINT (1947505.736 7263605.645),1947505.736,7263605.645,3854,/home/grace/FloodFiles/FPR05Bldgs_SVI_Pop_Feb2025.gdb
POINT (1240762.702 7484494.725),1240762.702,7484494.725,3855,/home/grace/FloodFiles/FPR09Bldgs_SVI_Pop_Feb2025.gdb
POINT (1905831.326 7196124.152),1905831.326,7196124.152,3856,/home/grace/FloodFiles/FPR10Bldgs_SVI_Pop_Feb2025.gdb
POINT (1307038.752 7975605.933),1307038.752,7975605.933,3857,/home/grace/FloodFiles/FPR01Bldgs_SVI_Pop_Feb2025.gdb
POINT (1952645.893 7485283.724),1952645.893,7485283.724,3858,/home/grace/FloodFiles/FPR03Bldgs_SVI_Pop_Feb2025.gdb
POINT (1576766.734 7379645.016),1576766.734,7379645.016,3859,/home/grace/FloodFiles/FPR10Bldgs_SVI_Pop_Feb2025.gdb
POINT (1889645.892 7293372.943),1889645.892,7293372.943,3860,/home/grace/FloodFiles/FPR03Bldgs_SVI_Pop_Feb2025.gdb
POINT (1275970.865 7694671.657),1275970.865,7694671.657,3861,/home/grace/FloodFiles/FPR07Bldgs_SVI_Pop_Feb2025.gdb
POINT (1725558.942 7110085.233),1725558.942,7110085.233,3862,/home/grace/FloodFiles/FPR13Bldgs_SVI_Pop_Feb2025.gdb
POINT (1854340.978 7678150.121),1854340.978,7678150.121,3863,/home/grace/FloodFiles/FPR02Bldgs_SVI_Pop_Feb2025.gdb
POINT (1569528.929 7322789.59),1569528.929,7322789.59,3864,/home/grace/FloodFiles/FPR10Bldgs_SVI_Pop_Feb2025.gdb
POINT (1752659.349 7270384.316),1752659.349,7270384.316,3865,/home/grace/FloodFiles/FPR08Bldgs_SVI_Pop_Feb2025.gdb
POINT (1904688.207 7451955.004),1904688.207,7451955.004,3866,/home/grace/FloodFiles/FPR03Bldgs_SVI_Pop_Feb2025.gdb
POINT (1776909.307 7627809.594),1776909.307,7627809.594,3867,/home/grace/FloodFiles/FPR02Bldgs_SVI_Pop_Feb2025.gdb
POINT (1363805.822 7451696.957),1363805.822,7451696.957,3868,/home/grace/FloodFiles/FPR09Bldgs_SVI_Pop_Feb2025.gdb
POINT (1540437.56 7314444.099),1540437.56,7314444.099,3869,/home/grace/FloodFiles/FPR10Bldgs_SVI_Pop_Feb2025.gdb
POINT (1764598.321 7459185.139),1764598.321,7459185.139,3870,/home/grace/FloodFiles/FPR03Bldgs_SVI_Pop_Feb2025.gdb
POINT (1491711.203 7886649.963),1491711.203,7886649.963,3871,/home/grace/FloodFiles/FPR01Bldgs_SVI_Pop_Feb2025.gdb
POINT (1640934.739 7753482.43),1640934.739,7753482.43,3872,/home/grace/FloodFiles/FPR01Bldgs_SVI_Pop_Feb2025.gdb
POINT (1857105.848 7209505.43),1857105.848,7209505.43,3873,/home/grace/FloodFiles/FPR08Bldgs_SVI_Pop_Feb2025.gdb
POINT (1249440.999 7307910.512),1249440.999,7307910.512,3874,/home/grace/FloodFiles/FPR14Bldgs_SVI_Pop_Feb2025.gdb
POINT (1500851.294 7700668.19),1500851.294,7700668.19,3875,/home/grace/FloodFiles/FPR01Bldgs_SVI_Pop_Feb2025.gdb
POINT (1497624.442 7988127.634),1497624.442,7988127.634,3876,/home/grace/FloodFiles/FPR01Bldgs_SVI_Pop_Feb2025.gdb
POINT (2021020.641 7611002.777),2021020.641,7611002.777,3877,/home/grace/FloodFiles/FPR02Bldgs_SVI_Pop_Feb2025.gdb
POINT (1994109.363 7555881.363),1994109.363,7555881.363,3878,/home/grace/FloodFiles/FPR03Bldgs_SVI_Pop_Feb2025.gdb
POINT (1753750.428 7212202.834),1753750.428,7212202.834,3879,/home/grace/FloodFiles/FPR08Bldgs_SVI_Pop_Feb2025.gdb
POINT (1709417.67 7410413.78),1709417.67,7410413.78,3880,/home/grace/FloodFiles/FPR03Bldgs_SVI_Pop_Feb2025.gdb
POINT (1580290.112 6972896.508),1580290.112,6972896.508,3881,/home/grace/FloodFiles/FPR15Bldgs_SVI_Pop_Feb2025.gdb
POINT (1617257.964 6974648.002),1617257.964,6974648.002,3882,/home/grace/FloodFiles/FPR15Bldgs_SVI_Pop_Feb2025.gdb
POINT (1202454.267 7352408.428),1202454.267,7352408.428,3883,/home/grace/FloodFiles/FPR14Bldgs_SVI_Pop_Feb2025.gdb
POINT (1293803.162 7825403.612),1293803.162,7825403.612,3884,/home/grace/FloodFiles/FPR01Bldgs_SVI_Pop_Feb2025.gdb
POINT (1267936.38 7539489.664),1267936.38,7539489.664,3885,/home/grace/FloodFiles/FPR09Bldgs_SVI_Pop_Feb2025.gdb
POINT (1906236.344 7417480.648),1906236.344,7417480.648,3886,/home/grace/FloodFiles/FPR03Bldgs_SVI_Pop_Feb2025.gdb
POINT (1302129.241 7543522.36),1302129.241,7543522.36,3887,/home/grace/FloodFiles/FPR09Bldgs_SVI_Pop_Feb2025.gdb
POINT (1789426.722 7635723.116),1789426.722,7635723.116,3888,/home/grace/FloodFiles/FPR02Bldgs_SVI_Pop_Feb2025.gdb
POINT (1286448.206 7589286.96),1286448.206,7589286.96,3889,/home/grace/FloodFiles/FPR07Bldgs_SVI_Pop_Feb2025.gdb
POINT (1924449.117 7412468.701),1924449.117,7412468.701,3890,/home/grace/FloodFiles/FPR03Bldgs_SVI_Pop_Feb2025.gdb
POINT (1070385.428 7404989.96),1070385.428,7404989.96,3891,/home/grace/FloodFiles/FPR14Bldgs_SVI_Pop_Feb2025.gdb
POINT (1922736.169 7354505.264),1922736.169,7354505.264,3892,/home/grace/FloodFiles/FPR03Bldgs_SVI_Pop_Feb2025.gdb
POINT (1252758.248 7845981.53),1252758.248,7845981.53,3893,/home/grace/FloodFiles/FPR01Bldgs_SVI_Pop_Feb2025.gdb
POINT (1181172.71 7439677.917),1181172.71,7439677.917,3894,/home/grace/FloodFiles/FPR14Bldgs_SVI_Pop_Feb2025.gdb
POINT (1992799.848 7586675.513),1992799.848,7586675.513,3895,/home/grace/FloodFiles/FPR03Bldgs_SVI_Pop_Feb2025.gdb
POINT (1383121.249 7513617.786),1383121.249,7513617.786,3896,/home/grace/FloodFiles/FPR09Bldgs_SVI_Pop_Feb2025.gdb
POINT (1386871.633 7587925.478),1386871.633,7587925.478,3897,/home/grace/FloodFiles/FPR07Bldgs_SVI_Pop_Feb2025.gdb
POINT (1228807.015 7775722.28),1228807.015,7775722.28,3898,/home/grace/FloodFiles/FPR01Bldgs_SVI_Pop_Feb2025.gdb
POINT (996483.9508 7457857.913),996483.9508,7457857.913,3899,/home/grace/FloodFiles/FPR14Bldgs_SVI_Pop_Feb2025.gdb
POINT (1778956.913 7541865.683),1778956.913,7541865.683,3900,/home/grace/FloodFiles/FPR03Bldgs_SVI_Pop_Feb2025.gdb
POINT (1858270.519 7383297.031),1858270.519,7383297.031,3901,/home/grace/FloodFiles/FPR03Bldgs_SVI_Pop_Feb2025.gdb
POINT (1800849.471 7656113.295),1800849.471,7656113.295,3902,/home/grace/FloodFiles/FPR02Bldgs_SVI_Pop_Feb2025.gdb
POINT (1349758.814 7802377.556),1349758.814,7802377.556,3903,/home/grace/FloodFiles/FPR01Bldgs_SVI_Pop_Feb2025.gdb
POINT (1881823.211 7698021.042),1881823.211,7698021.042,3904,/home/grace/FloodFiles/FPR02Bldgs_SVI_Pop_Feb2025.gdb
POINT (1790937.115 7296482.962),1790937.115,7296482.962,3905,/home/grace/FloodFiles/FPR03Bldgs_SVI_Pop_Feb2025.gdb
POINT (1479587.062 7950796.537),1479587.062,7950796.537,3906,/home/grace/FloodFiles/FPR01Bldgs_SVI_Pop_Feb2025.gdb
POINT (1457472.518 7411669.462),1457472.518,7411669.462,3907,/home/grace/FloodFiles/FPR10Bldgs_SVI_Pop_Feb2025.gdb
POINT (1820797.315 7572643.976),1820797.315,7572643.976,3908,/home/grace/FloodFiles/FPR03Bldgs_SVI_Pop_Feb2025.gdb
POINT (1806972.225 7517453.351),1806972.225,7517453.351,3909,/home/grace/FloodFiles/FPR03Bldgs_SVI_Pop_Feb2025.gdb
POINT (1943864.71 7564955.329),1943864.71,7564955.329,3910,/home/grace/FloodFiles/FPR03Bldgs_SVI_Pop_Feb2025.gdb
POINT (1740327.911 7125252.219),1740327.911,7125252.219,3911,/home/grace/FloodFiles/FPR12Bldgs_SVI_Pop_Feb2025.gdb
POINT (1258782.264 7682817.668),1258782.264,7682817.668,3912,/home/grace/FloodFiles/FPR07Bldgs_SVI_Pop_Feb2025.gdb
POINT (1675875.314 7209676.91),1675875.314,7209676.91,3913,/home/grace/FloodFiles/FPR08Bldgs_SVI_Pop_Feb2025.gdb
POINT (2032225.194 7516792.231),2032225.194,7516792.231,3914,/home/grace/FloodFiles/FPR04Bldgs_SVI_Pop_Feb2025.gdb
POINT (1693135.741 7446357.23),1693135.741,7446357.23,3915,/home/grace/FloodFiles/FPR03Bldgs_SVI_Pop_Feb2025.gdb
POINT (1499733.325 7909627.847),1499733.325,7909627.847,3916,/home/grace/FloodFiles/FPR01Bldgs_SVI_Pop_Feb2025.gdb
POINT (1911803.584 7561946.364),1911803.584,7561946.364,3917,/home/grace/FloodFiles/FPR03Bldgs_SVI_Pop_Feb2025.gdb
POINT (1968173.111 7718609.336),1968173.111,7718609.336,3918,/home/grace/FloodFiles/FPR02Bldgs_SVI_Pop_Feb2025.gdb
POINT (1293081.137 7648302.04),1293081.137,7648302.04,3919,/home/grace/FloodFiles/FPR07Bldgs_SVI_Pop_Feb2025.gdb
POINT (1800036.193 7394704.504),1800036.193,7394704.504,3920,/home/grace/FloodFiles/FPR03Bldgs_SVI_Pop_Feb2025.gdb
POINT (1306432.623 7727105.289),1306432.623,7727105.289,3921,/home/grace/FloodFiles/FPR01Bldgs_SVI_Pop_Feb2025.gdb
POINT (1731120.728 7074855.135),1731120.728,7074855.135,3922,/home/grace/FloodFiles/FPR13Bldgs_SVI_Pop_Feb2025.gdb
POINT (1386462.401 7510723.541),1386462.401,7510723.541,3923,/home/grace/FloodFiles/FPR09Bldgs_SVI_Pop_Feb2025.gdb
POINT (1868990.877 7675766.058),1868990.877,7675766.058,3924,/home/grace/FloodFiles/FPR02Bldgs_SVI_Pop_Feb2025.gdb
POINT (1762536.803 7592674.741),1762536.803,7592674.741,3925,/home/grace/FloodFiles/FPR03Bldgs_SVI_Pop_Feb2025.gdb
POINT (1671427.761 7236127.558),1671427.761,7236127.558,3926,/home/grace/FloodFiles/FPR08Bldgs_SVI_Pop_Feb2025.gdb
POINT (1536438.402 7060888.848),1536438.402,7060888.848,3927,/home/grace/FloodFiles/FPR13Bldgs_SVI_Pop_Feb2025.gdb
POINT (1684115.729 7656556.953),1684115.729,7656556.953,3928,/home/grace/FloodFiles/FPR03Bldgs_SVI_Pop_Feb2025.gdb
POINT (1304356.877 7709207.135),1304356.877,7709207.135,3929,/home/grace/FloodFiles/FPR01Bldgs_SVI_Pop_Feb2025.gdb
POINT (1316054.439 8008508.184),1316054.439,8008508.184,3930,/home/grace/FloodFiles/FPR01Bldgs_SVI_Pop_Feb2025.gdb
POINT (1060482.398 7355128.289),1060482.398,7355128.289,3931,/home/grace/FloodFiles/FPR14Bldgs_SVI_Pop_Feb2025.gdb
POINT (1604137.493 7778200.346),1604137.493,7778200.346,3932,/home/grace/FloodFiles/FPR01Bldgs_SVI_Pop_Feb2025.gdb
POINT (1981735.414 7545940.21),1981735.414,7545940.21,3933,/home/grace/FloodFiles/FPR03Bldgs_SVI_Pop_Feb2025.gdb
POINT (1357800.653 7595941.985),1357800.653,7595941.985,3934,/home/grace/FloodFiles/FPR07Bldgs_SVI_Pop_Feb2025.gdb
POINT (2076064.317 7519763.217),2076064.317,7519763.217,3935,/home/grace/FloodFiles/FPR04Bldgs_SVI_Pop_Feb2025.gdb
POINT (1579706.491 7517843.351),1579706.491,7517843.351,3936,/home/grace/FloodFiles/FPR10Bldgs_SVI_Pop_Feb2025.gdb
POINT (2044692.714 7691891.255),2044692.714,7691891.255,3937,/home/grace/FloodFiles/FPR02Bldgs_SVI_Pop_Feb2025.gdb
POINT (1861930.245 7537267.34),1861930.245,7537267.34,3938,/home/grace/FloodFiles/FPR03Bldgs_SVI_Pop_Feb2025.gdb
POINT (1824021.623 7511262.436),1824021.623,7511262.436,3939,/home/grace/FloodFiles/FPR03Bldgs_SVI_Pop_Feb2025.gdb
POINT (1580297.104 7671234.967),1580297.104,7671234.967,3940,/home/grace/FloodFiles/FPR07Bldgs_SVI_Pop_Feb2025.gdb
POINT (1610622.249 7149494.927),1610622.249,7149494.927,3941,/home/grace/FloodFiles/FPR10Bldgs_SVI_Pop_Feb2025.gdb
POINT (1665125.051 7614634.991),1665125.051,7614634.991,3942,/home/grace/FloodFiles/FPR03Bldgs_SVI_Pop_Feb2025.gdb
POINT (1715140.318 6911794.085),1715140.318,6911794.085,3943,/home/grace/FloodFiles/FPR15Bldgs_SVI_Pop_Feb2025.gdb
POINT (1623986.331 7190352.064),1623986.331,7190352.064,3944,/home/grace/FloodFiles/FPR10Bldgs_SVI_Pop_Feb2025.gdb
POINT (1112968.905 7308656.075),1112968.905,7308656.075,3945,/home/grace/FloodFiles/FPR14Bldgs_SVI_Pop_Feb2025.gdb
POINT (1408881.134 7265637.312),1408881.134,7265637.312,3946,/home/grace/FloodFiles/FPR14Bldgs_SVI_Pop_Feb2025.gdb
POINT (1641702.721 7620783.426),1641702.721,7620783.426,3947,/home/grace/FloodFiles/FPR03Bldgs_SVI_Pop_Feb2025.gdb
POINT (1111564.858 7549472.908),1111564.858,7549472.908,3948,/home/grace/FloodFiles/FPR14Bldgs_SVI_Pop_Feb2025.gdb
POINT (1799207.366 7462540.425),1799207.366,7462540.425,3949,/home/grace/FloodFiles/FPR03Bldgs_SVI_Pop_Feb2025.gdb
POINT (1372184.98 7972722.723),1372184.98,7972722.723,3950,/home/grace/FloodFiles/FPR01Bldgs_SVI_Pop_Feb2025.gdb
POINT (1651609.084 7778022.77),1651609.084,7778022.77,3951,/home/grace/FloodFiles/FPR01Bldgs_SVI_Pop_Feb2025.gdb
POINT (2007624.032 7417666.291),2007624.032,7417666.291,3952,/home/grace/FloodFiles/FPR03Bldgs_SVI_Pop_Feb2025.gdb
POINT (1814462.028 7497574.832),1814462.028,7497574.832,3953,/home/grace/FloodFiles/FPR03Bldgs_SVI_Pop_Feb2025.gdb
POINT (1097483.457 7422555.86),1097483.457,7422555.86,3954,/home/grace/FloodFiles/FPR14Bldgs_SVI_Pop_Feb2025.gdb
POINT (1618992.976 7192669.092),1618992.976,7192669.092,3955,/home/grace/FloodFiles/FPR10Bldgs_SVI_Pop_Feb2025.gdb
POINT (1691044.278 7032046.434),1691044.278,7032046.434,3956,/home/grace/FloodFiles/FPR13Bldgs_SVI_Pop_Feb2025.gdb
POINT (1821788.612 7728610.97),1821788.612,7728610.97,3957,/home/grace/FloodFiles/FPR02Bldgs_SVI_Pop_Feb2025.gdb
POINT (1125991.221 7418037.704),1125991.221,7418037.704,3958,/home/grace/FloodFiles/FPR14Bldgs_SVI_Pop_Feb2025.gdb
POINT (1629839.749 7615333.31),1629839.749,7615333.31,3959,/home/grace/FloodFiles/FPR03Bldgs_SVI_Pop_Feb2025.gdb
POINT (1314937.827 7760047.03),1314937.827,7760047.03,3960,/home/grace/FloodFiles/FPR01Bldgs_SVI_Pop_Feb2025.gdb
POINT (1786190.077 7170365.493),1786190.077,7170365.493,3961,/home/grace/FloodFiles/FPR10Bldgs_SVI_Pop_Feb2025.gdb
POINT (1861323.288 7427518.469),1861323.288,7427518.469,3962,/home/grace/FloodFiles/FPR03Bldgs_SVI_Pop_Feb2025.gdb
POINT (1636040.004 7373975.301),1636040.004,7373975.301,3963,/home/grace/FloodFiles/FPR03Bldgs_SVI_Pop_Feb2025.gdb
POINT (1581559.413 7566868.456),1581559.413,7566868.456,3964,/home/grace/FloodFiles/FPR07Bldgs_SVI_Pop_Feb2025.gdb
POINT (1671538.504 7542591.374),1671538.504,7542591.374,3965,/home/grace/FloodFiles/FPR03Bldgs_SVI_Pop_Feb2025.gdb
POINT (1290309.63 7523049.729),1290309.63,7523049.729,3966,/home/grace/FloodFiles/FPR09Bldgs_SVI_Pop_Feb2025.gdb
POINT (1682716.522 7280398.98),1682716.522,7280398.98,3967,/home/grace/FloodFiles/FPR08Bldgs_SVI_Pop_Feb2025.gdb
POINT (1400649.148 7518217.271),1400649.148,7518217.271,3968,/home/grace/FloodFiles/FPR09Bldgs_SVI_Pop_Feb2025.gdb
POINT (2024811.519 7643265.064),2024811.519,7643265.064,3969,/home/grace/FloodFiles/FPR02Bldgs_SVI_Pop_Feb2025.gdb
POINT (1295387.133 7676730.274),1295387.133,7676730.274,3970,/home/grace/FloodFiles/FPR07Bldgs_SVI_Pop_Feb2025.gdb
POINT (1284748.514 7312196.047),1284748.514,7312196.047,3971,/home/grace/FloodFiles/FPR14Bldgs_SVI_Pop_Feb2025.gdb
POINT (1277715.885 7772031.117),1277715.885,7772031.117,3972,/home/grace/FloodFiles/FPR01Bldgs_SVI_Pop_Feb2025.gdb
POINT (1657730.094 7483782.117),1657730.094,7483782.117,3973,/home/grace/FloodFiles/FPR03Bldgs_SVI_Pop_Feb2025.gdb
POINT (1254986.304 7449623.858),1254986.304,7449623.858,3974,/home/grace/FloodFiles/FPR09Bldgs_SVI_Pop_Feb2025.gdb
POINT (1653288.998 7515424.75),1653288.998,7515424.75,3975,/home/grace/FloodFiles/FPR03Bldgs_SVI_Pop_Feb2025.gdb
POINT (1697695.53 7361284.174),1697695.53,7361284.174,3976,/home/grace/FloodFiles/FPR03Bldgs_SVI_Pop_Feb2025.gdb
POINT (1896826.992 7391852.747),1896826.992,7391852.747,3977,/home/grace/FloodFiles/FPR03Bldgs_SVI_Pop_Feb2025.gdb
POINT (1883006.862 7238303.062),1883006.862,7238303.062,3978,/home/grace/FloodFiles/FPR08Bldgs_SVI_Pop_Feb2025.gdb
POINT (1189552.542 7312283.53),1189552.542,7312283.53,3979,/home/grace/FloodFiles/FPR14Bldgs_SVI_Pop_Feb2025.gdb
POINT (1578154.117 7161966.393),1578154.117,7161966.393,3980,/home/grace/FloodFiles/FPR10Bldgs_SVI_Pop_Feb2025.gdb
POINT (1148562.83 7299731.214),1148562.83,7299731.214,3981,/home/grace/FloodFiles/FPR14Bldgs_SVI_Pop_Feb2025.gdb
POINT (1921185.242 7693136.029),1921185.242,7693136.029,3982,/home/grace/FloodFiles/FPR02Bldgs_SVI_Pop_Feb2025.gdb
POINT (1075983.595 7415566.227),1075983.595,7415566.227,3983,/home/grace/FloodFiles/FPR14Bldgs_SVI_Pop_Feb2025.gdb
POINT (1677268.211 7488802.631),1677268.211,7488802.631,3984,/home/grace/FloodFiles/FPR03Bldgs_SVI_Pop_Feb2025.gdb
POINT (1142965.908 7464535.724),1142965.908,7464535.724,3985,/home/grace/FloodFiles/FPR14Bldgs_SVI_Pop_Feb2025.gdb
POINT (1907161.259 7313990.001),1907161.259,7313990.001,3986,/home/grace/FloodFiles/FPR03Bldgs_SVI_Pop_Feb2025.gdb
POINT (1596400.905 7508384.541),1596400.905,7508384.541,3987,/home/grace/FloodFiles/FPR08Bldgs_SVI_Pop_Feb2025.gdb
POINT (1863540.326 7348043.936),1863540.326,7348043.936,3988,/home/grace/FloodFiles/FPR03Bldgs_SVI_Pop_Feb2025.gdb
POINT (1120389.795 7386828.461),1120389.795,7386828.461,3989,/home/grace/FloodFiles/FPR14Bldgs_SVI_Pop_Feb2025.gdb
POINT (1435709.804 7640462.481),1435709.804,7640462.481,3990,/home/grace/FloodFiles/FPR07Bldgs_SVI_Pop_Feb2025.gdb
POINT (1235337.52 7284362.864),1235337.52,7284362.864,3991,/home/grace/FloodFiles/FPR14Bldgs_SVI_Pop_Feb2025.gdb
POINT (1517102.841 7527314.049),1517102.841,7527314.049,3992,/home/grace/FloodFiles/FPR09Bldgs_SVI_Pop_Feb2025.gdb
POINT (1652092.17 7437989.891),1652092.17,7437989.891,3993,/home/grace/FloodFiles/FPR03Bldgs_SVI_Pop_Feb2025.gdb
POINT (1214158.198 7275092.873),1214158.198,7275092.873,3994,/home/grace/FloodFiles/FPR14Bldgs_SVI_Pop_Feb2025.gdb
POINT (1020946.266 7544389.99),1020946.266,7544389.99,3995,/home/grace/FloodFiles/FPR14Bldgs_SVI_Pop_Feb2025.gdb
POINT (1716962.767 6916464.832),1716962.767,6916464.832,3996,/home/grace/FloodFiles/FPR15Bldgs_SVI_Pop_Feb2025.gdb
POINT (1784588.867 7672646.61),1784588.867,7672646.61,3997,/home/grace/FloodFiles/FPR02Bldgs_SVI_Pop_Feb2025.gdb
POINT (2055757.289 7493362.222),2055757.289,7493362.222,3998,/home/grace/FloodFiles/FPR04Bldgs_SVI_Pop_Feb2025.gdb
POINT (1430165.446 7377743.228),1430165.446,7377743.228,3999,/home/grace/FloodFiles/FPR14Bldgs_SVI_Pop_Feb2025.gdb
POINT (1494006.817 7841631.317),1494006.817,7841631.317,4000,/home/grace/FloodFiles/FPR01Bldgs_SVI_Pop_Feb2025.gdb
POINT (1715773.591 7451666.805),1715773.591,7451666.805,4001,/home/grace/FloodFiles/FPR03Bldgs_SVI_Pop_Feb2025.gdb
POINT (1088340.206 7286699.744),1088340.206,7286699.744,4002,/home/grace/FloodFiles/FPR14Bldgs_SVI_Pop_Feb2025.gdb
POINT (1830452.361 7575245.622),1830452.361,7575245.622,4003,/home/grace/FloodFiles/FPR03Bldgs_SVI_Pop_Feb2025.gdb
POINT (1706751.954 7695916.501),1706751.954,7695916.501,4004,/home/grace/FloodFiles/FPR03Bldgs_SVI_Pop_Feb2025.gdb
POINT (1636156.16 7754706.612),1636156.16,7754706.612,4005,/home/grace/FloodFiles/FPR01Bldgs_SVI_Pop_Feb2025.gdb
POINT (1963214.747 7593363.722),1963214.747,7593363.722,4006,/home/grace/FloodFiles/FPR03Bldgs_SVI_Pop_Feb2025.gdb
POINT (1065161.858 7549647.309),1065161.858,7549647.309,4007,/home/grace/FloodFiles/FPR14Bldgs_SVI_Pop_Feb2025.gdb
POINT (1494304.093 7324608.363),1494304.093,7324608.363,4008,/home/grace/FloodFiles/FPR10Bldgs_SVI_Pop_Feb2025.gdb
POINT (1238915.288 7935063.02),1238915.288,7935063.02,4009,/home/grace/FloodFiles/FPR01Bldgs_SVI_Pop_Feb2025.gdb
POINT (1555769.235 7603290.69),1555769.235,7603290.69,4010,/home/grace/FloodFiles/FPR07Bldgs_SVI_Pop_Feb2025.gdb
POINT (1984155.123 7580641.094),1984155.123,7580641.094,4011,/home/grace/FloodFiles/FPR03Bldgs_SVI_Pop_Feb2025.gdb
POINT (1258878.581 7809153.442),1258878.581,7809153.442,4012,/home/grace/FloodFiles/FPR01Bldgs_SVI_Pop_Feb2025.gdb
POINT (1600500.322 7040343.833),1600500.322,7040343.833,4013,/home/grace/FloodFiles/FPR13Bldgs_SVI_Pop_Feb2025.gdb
POINT (1605996.361 7146619.734),1605996.361,7146619.734,4014,/home/grace/FloodFiles/FPR10Bldgs_SVI_Pop_Feb2025.gdb
POINT (1816857.059 7400146.674),1816857.059,7400146.674,4015,/home/grace/FloodFiles/FPR03Bldgs_SVI_Pop_Feb2025.gdb
POINT (1910971.542 7217225.705),1910971.542,7217225.705,4016,/home/grace/FloodFiles/FPR08Bldgs_SVI_Pop_Feb2025.gdb
POINT (1709585.18 7001839.346),1709585.18,7001839.346,4017,/home/grace/FloodFiles/FPR15Bldgs_SVI_Pop_Feb2025.gdb
POINT (1521784.61 7695509.968),1521784.61,7695509.968,4018,/home/grace/FloodFiles/FPR07Bldgs_SVI_Pop_Feb2025.gdb
POINT (1672004.38 7026904.338),1672004.38,7026904.338,4019,/home/grace/FloodFiles/FPR13Bldgs_SVI_Pop_Feb2025.gdb
POINT (1680069.297 7508428.098),1680069.297,7508428.098,4020,/home/grace/FloodFiles/FPR03Bldgs_SVI_Pop_Feb2025.gdb
POINT (1564981.18 6984603.034),1564981.18,6984603.034,4021,/home/grace/FloodFiles/FPR15Bldgs_SVI_Pop_Feb2025.gdb
POINT (1740083.784 7222000.28),1740083.784,7222000.28,4022,/home/grace/FloodFiles/FPR08Bldgs_SVI_Pop_Feb2025.gdb
POINT (1720850.269 7084410.069),1720850.269,7084410.069,4023,/home/grace/FloodFiles/FPR13Bldgs_SVI_Pop_Feb2025.gdb
POINT (1853366.67 7304210.619),1853366.67,7304210.619,4024,/home/grace/FloodFiles/FPR03Bldgs_SVI_Pop_Feb2025.gdb
POINT (1974487.699 7249482.979),1974487.699,7249482.979,4025,/home/grace/FloodFiles/FPR06Bldgs_SVI_Pop_Feb2025.gdb
POINT (1827133.484 7238830.885),1827133.484,7238830.885,4026,/home/grace/FloodFiles/FPR08Bldgs_SVI_Pop_Feb2025.gdb
